clip_id,audio_seconds,latency_ms,status,route,bytes,error
1089-134686-0000.flac,10.435,96.99320793151855,200,-,216,
1089-134686-0001.flac,3.275,73.73380661010742,200,-,100,
1089-134686-0002.flac,6.625,84.96308326721191,200,-,156,
1089-134686-0003.flac,2.68,75.93059539794922,200,-,93,
1089-134686-0004.flac,5.2150625,75.57559013366699,200,-,116,
1089-134686-0005.flac,9.635,81.03799819946289,200,-,189,
1089-134686-0006.flac,10.555,78.53937149047852,200,-,193,
1089-134686-0007.flac,4.275,80.90949058532715,200,-,99,
1089-134686-0008.flac,6.73,80.59024810791016,200,-,145,
1089-134686-0009.flac,10.575,90.14272689819336,200,-,190,
1089-134686-0010.flac,4.405,80.60312271118164,200,-,117,
1089-134686-0011.flac,12.445,95.4904556274414,200,-,260,
1089-134686-0012.flac,11.64,88.98448944091797,200,-,211,
1089-134686-0013.flac,7.915,80.42788505554199,200,-,167,
1089-134686-0014.flac,2.225,67.35682487487793,200,-,85,
1089-134686-0015.flac,5.815,77.37088203430176,200,-,136,
1089-134686-0016.flac,3.54,76.68805122375488,200,-,114,
1089-134686-0017.flac,8.87,81.47573471069336,200,-,188,
1089-134686-0018.flac,15.72,101.69506072998047,200,-,277,
1089-134686-0019.flac,13.895,102.37908363342285,200,-,261,
