clip_id,audio_seconds,latency_ms,status,route,bytes,error
1089-134686-0000.flac,10.435,2051.975965499878,200,-,216,
1089-134686-0001.flac,3.275,1471.6291427612305,200,-,100,
1089-134686-0002.flac,6.625,1663.031816482544,200,-,156,
1089-134686-0003.flac,2.68,1545.5937385559082,200,-,93,
1089-134686-0004.flac,5.2150625,1795.9060668945312,200,-,116,
1089-134686-0005.flac,9.635,2284.0797901153564,200,-,189,
1089-134686-0006.flac,10.555,2323.7709999084473,200,-,193,
1089-134686-0007.flac,4.275,1860.1267337799072,200,-,99,
1089-134686-0008.flac,6.73,1993.8576221466064,200,-,145,
1089-134686-0009.flac,10.575,2519.184112548828,200,-,190,
1089-134686-0010.flac,4.405,2367.091655731201,200,-,117,
1089-134686-0011.flac,12.445,2924.2300987243652,200,-,260,
1089-134686-0012.flac,11.64,2702.505588531494,200,-,211,
1089-134686-0013.flac,7.915,2657.6859951019287,200,-,167,
1089-134686-0014.flac,2.225,2344.712495803833,200,-,85,
1089-134686-0015.flac,5.815,2616.8198585510254,200,-,136,
1089-134686-0016.flac,3.54,2592.243432998657,200,-,114,
1089-134686-0017.flac,8.87,2926.0849952697754,200,-,188,
1089-134686-0018.flac,15.72,3361.2306118011475,200,-,277,
1089-134686-0019.flac,13.895,3325.4995346069336,200,-,261,
1089-134686-0020.flac,16.79,3384.5503330230713,200,-,297,
1089-134686-0021.flac,6.55,2777.1706581115723,200,-,146,
1089-134686-0022.flac,11.175,3212.817668914795,200,-,230,
1089-134686-0023.flac,13.275,3306.060791015625,200,-,243,
1089-134686-0024.flac,11.655,3188.7378692626953,200,-,225,
1089-134686-0025.flac,6.61,2814.3672943115234,200,-,146,
1089-134686-0026.flac,4.01,2814.450979232788,200,-,115,
1089-134686-0027.flac,2.71,2678.61270904541,200,-,94,
1089-134686-0028.flac,7.83,2976.3050079345703,200,-,158,
1089-134686-0029.flac,4.67,2741.417407989502,200,-,118,
1089-134686-0030.flac,2.715,2634.312391281128,200,-,82,
1089-134686-0031.flac,6.615,2926.2301921844482,200,-,132,
1089-134686-0032.flac,4.09,2925.5003929138184,200,-,105,
1089-134686-0033.flac,3.33,2741.0287857055664,200,-,86,
1089-134686-0034.flac,5.81,3065.9565925598145,200,-,127,
1089-134686-0035.flac,3.445,2810.5013370513916,200,-,96,
1089-134686-0036.flac,3.25,2860.16583442688,200,-,86,
1089-134686-0037.flac,5.21,3066.15948677063,200,-,118,
1089-134691-0000.flac,2.085,2810.4634284973145,200,-,76,
1089-134691-0001.flac,5.415,3232.653856277466,200,-,131,
1089-134691-0002.flac,11.6,3408.69140625,200,-,238,
1089-134691-0003.flac,2.175,2771.9686031341553,200,-,66,
1089-134691-0004.flac,5.1750625,3065.6278133392334,200,-,112,
1089-134691-0005.flac,5.36,3151.1192321777344,200,-,125,
1089-134691-0006.flac,5.895,3289.3738746643066,200,-,146,
1089-134691-0007.flac,3.44,3110.179662704468,200,-,103,
1089-134691-0008.flac,14.985,3452.0316123962402,200,-,265,
1089-134691-0009.flac,20.055,3534.2350006103516,200,-,346,
1089-134691-0010.flac,3.195,3150.5520343780518,200,-,83,
1089-134691-0011.flac,20.01,3515.502452850342,200,-,337,
1089-134691-0012.flac,15.03,3475.14009475708,200,-,284,
1089-134691-0013.flac,16.33,3504.0314197540283,200,-,305,
1089-134691-0014.flac,4.755,3300.31418800354,200,-,110,
1089-134691-0015.flac,3.395,3231.4939498901367,200,-,79,
1089-134691-0016.flac,9.06,3421.872854232788,200,-,177,
1089-134691-0017.flac,11.695,3451.7579078674316,200,-,224,
1089-134691-0018.flac,3.09,3231.037139892578,200,-,65,
1089-134691-0019.flac,3.155,3318.969964981079,200,-,94,
1089-134691-0020.flac,3.99,3369.0481185913086,200,-,98,
1089-134691-0021.flac,13.37,3490.9939765930176,200,-,257,
1089-134691-0022.flac,5.635,3395.045042037964,200,-,137,
1089-134691-0023.flac,7.735,3436.580181121826,200,-,178,
1089-134691-0024.flac,2.215,3318.154811859131,200,-,68,
1089-134691-0025.flac,8.005,3436.145305633545,200,-,177,
