clip_id,audio_seconds,latency_ms,status,route,bytes,error
tts_000_alloy_p01.wav,21.7286875,2445.4662799835205,200,-,352,
tts_001_alloy_p02.wav,19.595375,2588.2015228271484,200,-,319,
tts_002_alloy_p03.wav,17.547375,2476.7324924468994,200,-,329,
tts_003_alloy_p04.wav,20.15,2476.5725135803223,200,-,339,
tts_004_alloy_p05.wav,14.155375,2424.232244491577,200,-,273,
tts_005_alloy_p06.wav,20.7046875,2529.2975902557373,200,-,324,
tts_006_alloy_p07.wav,23.2646875,2553.091287612915,200,-,335,
tts_007_alloy_p08.wav,24.7046875,2553.117513656616,200,-,299,
tts_008_alloy_p09.wav,18.475375,2609.7984313964844,200,-,320,
tts_009_alloy_p10.wav,23.627375,2687.49737739563,200,-,351,
tts_010_alloy_p11.wav,17.643375,2665.8782958984375,200,-,325,
tts_011_alloy_p12.wav,20.47,2741.8112754821777,200,-,337,
tts_012_alloy_p13.wav,24.982,3003.7758350372314,200,-,423,
tts_013_alloy_p14.wav,21.867375,2716.2814140319824,200,-,364,
tts_014_alloy_p15.wav,23.542,2946.2218284606934,200,-,374,
tts_015_alloy_p16.wav,20.0966875,2889.5556926727295,200,-,332,
tts_016_alloy_p17.wav,24.4166875,2969.4557189941406,200,-,356,
tts_017_alloy_p18.wav,23.958,2854.590654373169,200,-,346,
tts_018_alloy_p19.wav,20.246,2766.55650138855,200,-,335,
tts_019_alloy_p20.wav,20.7046875,2854.2492389678955,200,-,333,
tts_020_alloy_p21.wav,20.6086875,2810.0051879882812,200,-,316,
tts_021_alloy_p22.wav,18.198,2789.0326976776123,200,-,282,
tts_022_alloy_p23.wav,20.939375,2831.6776752471924,200,-,274,
tts_023_alloy_p24.wav,18.0166875,2968.6477184295654,200,-,307,
tts_024_alloy_p25.wav,21.963375,3140.328884124756,200,-,376,
tts_025_alloy_p26.wav,23.0726875,3139.575242996216,200,-,356,
tts_026_alloy_p27.wav,16.2886875,2911.503314971924,200,-,285,
tts_027_alloy_p28.wav,23.723375,3085.0064754486084,200,-,320,
tts_028_alloy_p29.wav,17.686,2911.586046218872,200,-,287,
tts_029_alloy_p30.wav,22.102,3192.566156387329,200,-,339,
tts_030_alloy_p31.wav,19.126,3191.528797149658,200,-,345,
tts_031_alloy_p32.wav,16.15,3083.4927558898926,200,-,265,
tts_032_alloy_p33.wav,18.059375,3244.527578353882,200,-,292,
tts_033_alloy_p34.wav,18.71,3262.684106826782,200,-,314,
tts_034_alloy_p35.wav,19.874,3270.859718322754,200,-,306,
tts_035_alloy_p36.wav,19.499375,3290.112257003784,200,-,307,
tts_036_alloy_p37.wav,20.331375,3356.0633659362793,200,-,320,
tts_037_alloy_p38.wav,16.662,3289.7751331329346,200,-,291,
tts_038_alloy_p39.wav,14.9446875,3314.2409324645996,200,-,277,
tts_039_alloy_p40.wav,20.7046875,3327.970504760742,200,-,280,
tts_040_echo_p01.wav,20.523375,3339.235544204712,200,-,352,
tts_041_echo_p02.wav,17.643375,3437.614679336548,200,-,319,
tts_042_echo_p03.wav,21.91,3378.1089782714844,200,-,328,
tts_043_echo_p04.wav,18.242,3392.355442047119,200,-,339,
tts_044_echo_p05.wav,13.6006875,3401.4382362365723,200,-,275,
tts_045_echo_p06.wav,20.747375,3449.3298530578613,200,-,323,
tts_046_echo_p07.wav,16.854,3427.020311355591,200,-,333,
tts_047_echo_p08.wav,17.3126875,3415.2917861938477,200,-,299,
tts_048_echo_p09.wav,16.246,3467.939853668213,200,-,320,
tts_049_echo_p10.wav,21.035375,3499.640703201294,200,-,351,
tts_050_echo_p11.wav,16.898,3480.823040008545,200,-,325,
tts_051_echo_p12.wav,20.8006875,3522.789239883423,200,-,336,
tts_052_echo_p13.wav,25.302,3563.060998916626,200,-,392,
tts_053_echo_p14.wav,19.499375,3490.9603595733643,200,-,363,
tts_054_echo_p15.wav,19.499375,3612.236976623535,200,-,375,
tts_055_echo_p16.wav,16.854,3563.54022026062,200,-,331,
tts_056_echo_p17.wav,20.843375,3593.6999320983887,200,-,356,
tts_057_echo_p18.wav,18.059375,3522.7434635162354,200,-,345,
tts_058_echo_p19.wav,21.314,3510.0536346435547,200,-,335,
tts_059_echo_p20.wav,17.7286875,3544.6367263793945,200,-,333,
tts_060_echo_p21.wav,16.203375,3562.9189014434814,200,-,315,
tts_061_echo_p22.wav,14.486,3544.8455810546875,200,-,281,
tts_062_echo_p23.wav,16.0646875,3592.93532371521,200,-,273,
tts_063_echo_p24.wav,19.499375,3623.1274604797363,200,-,306,
