clip_id,audio_seconds,latency_ms,status,route,bytes,error
tts_000_alloy_p01.wav,21.7286875,123.08883666992188,200,-,352,
tts_001_alloy_p02.wav,19.595375,124.11880493164062,200,-,319,
tts_002_alloy_p03.wav,17.547375,121.60897254943848,200,-,329,
tts_003_alloy_p04.wav,20.15,114.94612693786621,200,-,339,
tts_004_alloy_p05.wav,14.155375,119.7052001953125,200,-,273,
tts_005_alloy_p06.wav,20.7046875,116.10794067382812,200,-,324,
tts_006_alloy_p07.wav,23.2646875,110.3813648223877,200,-,335,
tts_007_alloy_p08.wav,24.7046875,118.43323707580566,200,-,299,
tts_008_alloy_p09.wav,18.475375,116.1034107208252,200,-,320,
tts_009_alloy_p10.wav,23.627375,124.36270713806152,200,-,351,
tts_010_alloy_p11.wav,17.643375,109.10177230834961,200,-,325,
tts_011_alloy_p12.wav,20.47,123.72446060180664,200,-,337,
tts_012_alloy_p13.wav,24.982,127.01296806335449,200,-,423,
tts_013_alloy_p14.wav,21.867375,115.88096618652344,200,-,364,
tts_014_alloy_p15.wav,23.542,123.75640869140625,200,-,374,
tts_015_alloy_p16.wav,20.0966875,120.52679061889648,200,-,332,
tts_016_alloy_p17.wav,24.4166875,119.24910545349121,200,-,356,
tts_017_alloy_p18.wav,23.958,116.5013313293457,200,-,346,
tts_018_alloy_p19.wav,20.246,115.93151092529297,200,-,335,
tts_019_alloy_p20.wav,20.7046875,120.50914764404297,200,-,333,
